Age,Department,JobRole,OverTime,MonthlyIncome,YearsAtCompany,MaritalStatus,JobSatisfaction,Attrition,AttritionRiskScore,RiskBand,EmployeeID,IncomeBand,DeptShort,TenureBucket
40,Research & Development,Manufacturing Director,Yes,2592,6,Divorced,3,0,0.354,Medium,EMP1983,<3K,R&D,6-10y
46,Research & Development,Healthcare Representative,No,8325,9,Married,3,0,0.01,Low,EMP1984,6-10K,R&D,6-10y
40,Sales,Sales Representative,Yes,5256,1,Married,4,0,0.546,Medium,EMP1985,3-6K,Sales,0-1y
28,Research & Development,Manufacturing Director,Yes,8797,4,Single,2,1,0.574,Medium,EMP1986,6-10K,R&D,4-5y
18,Research & Development,Laboratory Technician,No,4050,0,Divorced,3,1,0.341,Medium,EMP1987,3-6K,R&D,0-1y
32,Research & Development,Healthcare Representative,No,8577,4,Married,4,0,0.099,Low,EMP1988,6-10K,R&D,4-5y
43,Sales,Manager,No,4978,15,Married,1,0,0.08,Low,EMP1989,3-6K,Sales,10y+
33,Research & Development,Healthcare Representative,No,3630,2,Single,2,0,0.209,Low,EMP1990,3-6K,R&D,2-3y
44,Sales,Sales Executive,No,4356,2,Married,1,0,0.095,Low,EMP1991,3-6K,Sales,2-3y
38,Sales,Manager,Yes,2811,3,Divorced,2,0,0.398,Medium,EMP1992,<3K,Sales,2-3y
48,Research & Development,Healthcare Representative,Yes,16222,6,Married,1,0,0.166,Low,EMP1993,10K+,R&D,6-10y
34,Sales,Sales Executive,No,5151,0,Single,3,0,0.204,Low,EMP1994,3-6K,Sales,0-1y
41,Research & Development,Research Director,No,7742,4,Single,1,0,0.149,Low,EMP1995,6-10K,R&D,4-5y
41,Research & Development,Manufacturing Director,No,4042,8,Single,3,0,0.127,Low,EMP1996,3-6K,R&D,6-10y
50,Research & Development,Manufacturing Director,No,3045,2,Married,3,0,0.129,Low,EMP1997,3-6K,R&D,2-3y
21,Human Resources,Manager,No,4776,3,Divorced,4,0,0.153,Low,EMP1998,3-6K,HR,2-3y
32,Research & Development,Manufacturing Director,No,9953,11,Divorced,2,0,0.143,Low,EMP1999,6-10K,R&D,10y+
44,Research & Development,Manufacturing Director,No,4078,4,Divorced,2,0,0.08,Low,EMP2000,3-6K,R&D,4-5y
50,Research & Development,Research Scientist,Yes,3365,0,Single,1,1,0.554,Medium,EMP2001,3-6K,R&D,0-1y
39,Research & Development,Research Director,Yes,5916,6,Divorced,3,0,0.238,Low,EMP2002,3-6K,R&D,6-10y
34,Research & Development,Research Director,Yes,7147,1,Married,1,0,0.47,Medium,EMP2003,6-10K,R&D,0-1y
43,Research & Development,Laboratory Technician,Yes,13407,3,Married,1,1,0.339,Medium,EMP2004,10K+,R&D,2-3y
44,Research & Development,Healthcare Representative,No,6598,5,Married,4,0,0.147,Low,EMP2005,6-10K,R&D,4-5y
33,Sales,Sales Executive,No,7740,2,Single,3,0,0.122,Low,EMP2006,6-10K,Sales,2-3y
39,Research & Development,Research Scientist,No,8067,1,Divorced,1,0,0.207,Low,EMP2007,6-10K,R&D,0-1y
47,Sales,Manager,No,2880,12,Divorced,3,0,0.065,Low,EMP2008,<3K,Sales,10y+
54,Research & Development,Laboratory Technician,Yes,3197,5,Married,2,0,0.37,Medium,EMP2009,3-6K,R&D,4-5y
43,Sales,Sales Representative,No,2992,3,Divorced,1,0,0.337,Medium,EMP2010,<3K,Sales,2-3y
37,Research & Development,Research Scientist,No,2610,2,Married,2,0,0.19,Low,EMP2011,<3K,R&D,2-3y
36,Research & Development,Healthcare Representative,Yes,8412,11,Single,4,0,0.228,Low,EMP2012,6-10K,R&D,10y+
42,Human Resources,Human Resources,No,6371,4,Divorced,1,0,0.141,Low,EMP2013,6-10K,HR,4-5y
35,Research & Development,Manufacturing Director,No,5674,16,Married,2,0,0.143,Low,EMP2014,3-6K,R&D,10y+
38,Research & Development,Research Director,Yes,1305,2,Divorced,4,0,0.306,Medium,EMP2015,<3K,R&D,2-3y
27,Sales,Sales Representative,No,16823,8,Single,2,0,0.329,Medium,EMP2016,10K+,Sales,6-10y
48,Sales,Manager,No,3321,7,Single,1,0,0.171,Low,EMP2017,3-6K,Sales,6-10y
26,Research & Development,Laboratory Technician,No,16789,3,Married,2,0,0.14,Low,EMP2018,10K+,R&D,2-3y
33,Research & Development,Research Scientist,Yes,2447,5,Married,3,0,0.324,Medium,EMP2019,<3K,R&D,4-5y
37,Sales,Manager,No,3474,12,Divorced,4,0,0.058,Low,EMP2020,3-6K,Sales,10y+
54,Sales,Manager,No,1617,1,Divorced,3,0,0.016,Low,EMP2021,<3K,Sales,0-1y
33,Human Resources,Manager,Yes,6628,0,Single,1,1,0.656,High,EMP2022,6-10K,HR,0-1y
31,Research & Development,Research Scientist,No,2964,2,Married,4,0,0.125,Low,EMP2023,<3K,R&D,2-3y
32,Sales,Sales Executive,No,3010,0,Single,4,0,0.192,Low,EMP2024,3-6K,Sales,0-1y
51,Research & Development,Research Director,No,2553,1,Single,3,0,0.186,Low,EMP2025,<3K,R&D,0-1y
18,Sales,Manager,Yes,8329,13,Married,4,0,0.229,Low,EMP2026,6-10K,Sales,10y+
27,Research & Development,Research Scientist,No,8032,2,Married,4,0,0.094,Low,EMP2027,6-10K,R&D,2-3y
60,Sales,Sales Representative,Yes,14714,0,Married,1,0,0.329,Medium,EMP2028,10K+,Sales,0-1y
42,Research & Development,Healthcare Representative,Yes,3725,4,Married,2,0,0.34,Medium,EMP2029,3-6K,R&D,4-5y
27,Research & Development,Manufacturing Director,Yes,6126,0,Married,3,1,0.454,Medium,EMP2030,6-10K,R&D,0-1y
36,Sales,Manager,No,2672,1,Divorced,2,0,0.14,Low,EMP2031,<3K,Sales,0-1y
37,Research & Development,Laboratory Technician,No,4517,2,Single,3,1,0.305,Medium,EMP2032,3-6K,R&D,2-3y
44,Sales,Sales Executive,No,4083,5,Married,3,0,0.087,Low,EMP2033,3-6K,Sales,4-5y
53,Research & Development,Laboratory Technician,No,7012,11,Married,1,0,0.043,Low,EMP2034,6-10K,R&D,10y+
40,Research & Development,Healthcare Representative,No,9502,0,Married,3,0,0.089,Low,EMP2035,6-10K,R&D,0-1y
32,Research & Development,Healthcare Representative,No,9368,2,Divorced,1,1,0.173,Low,EMP2036,6-10K,R&D,2-3y
44,Research & Development,Research Director,No,3416,0,Single,3,0,0.215,Low,EMP2037,3-6K,R&D,0-1y
30,Research & Development,Manufacturing Director,No,9406,6,Married,2,0,0.101,Low,EMP2038,6-10K,R&D,6-10y
27,Research & Development,Laboratory Technician,Yes,5301,3,Divorced,1,0,0.71,High,EMP2039,3-6K,R&D,2-3y
21,Research & Development,Manufacturing Director,No,4543,1,Married,4,0,0.136,Low,EMP2040,3-6K,R&D,0-1y
22,Sales,Sales Executive,No,3678,0,Married,2,0,0.21,Low,EMP2041,3-6K,Sales,0-1y
28,Sales,Manager,No,3991,5,Divorced,1,0,0.172,Low,EMP2042,3-6K,Sales,4-5y
26,Sales,Manager,No,14161,2,Single,2,0,0.256,Low,EMP2043,10K+,Sales,2-3y
39,Research & Development,Research Director,No,6432,6,Married,4,0,0.082,Low,EMP2044,6-10K,R&D,6-10y
26,Research & Development,Research Scientist,No,5979,3,Divorced,1,0,0.185,Low,EMP2045,3-6K,R&D,2-3y
18,Research & Development,Research Scientist,No,4702,2,Single,2,0,0.429,Medium,EMP2046,3-6K,R&D,2-3y
27,Sales,Sales Executive,Yes,19999,10,Married,2,0,0.156,Low,EMP2047,10K+,Sales,6-10y
32,Sales,Sales Representative,No,11133,5,Married,4,0,0.244,Low,EMP2048,10K+,Sales,4-5y
31,Research & Development,Manufacturing Director,Yes,3653,6,Divorced,1,1,0.416,Medium,EMP2049,3-6K,R&D,6-10y
50,Sales,Manager,No,4672,3,Divorced,1,0,0.067,Low,EMP2050,3-6K,Sales,2-3y
31,Research & Development,Healthcare Representative,Yes,4827,4,Divorced,3,1,0.352,Medium,EMP2051,3-6K,R&D,4-5y
44,Research & Development,Laboratory Technician,No,5885,4,Single,1,1,0.267,Low,EMP2052,3-6K,R&D,4-5y
36,Research & Development,Research Scientist,No,3693,2,Married,3,0,0.1,Low,EMP2053,3-6K,R&D,2-3y
36,Research & Development,Manufacturing Director,Yes,6914,1,Divorced,2,0,0.486,Medium,EMP2054,6-10K,R&D,0-1y
29,Sales,Sales Representative,Yes,12072,10,Married,3,0,0.401,Medium,EMP2055,10K+,Sales,6-10y
36,Sales,Sales Executive,No,2637,1,Married,1,0,0.213,Low,EMP2056,<3K,Sales,0-1y
30,Research & Development,Research Director,Yes,2920,0,Single,3,0,0.644,High,EMP2057,<3K,R&D,0-1y
38,Research & Development,Healthcare Representative,No,4164,2,Divorced,3,0,0.099,Low,EMP2058,3-6K,R&D,2-3y
34,Sales,Sales Representative,No,4271,5,Single,1,1,0.5,Medium,EMP2059,3-6K,Sales,4-5y
28,Human Resources,Human Resources,Yes,16303,8,Single,2,0,0.272,Low,EMP2060,10K+,HR,6-10y
45,Research & Development,Research Director,Yes,9423,3,Divorced,1,0,0.236,Low,EMP2061,6-10K,R&D,2-3y
40,Research & Development,Laboratory Technician,No,9130,6,Divorced,1,0,0.14,Low,EMP2062,6-10K,R&D,6-10y
32,Research & Development,Manufacturing Director,No,4696,10,Divorced,3,0,0.145,Low,EMP2063,3-6K,R&D,6-10y
38,Research & Development,Research Director,Yes,4640,8,Married,2,0,0.267,Low,EMP2064,3-6K,R&D,6-10y
36,Human Resources,Manager,No,2444,1,Single,4,0,0.222,Low,EMP2065,<3K,HR,0-1y
29,Research & Development,Research Scientist,No,8349,9,Married,2,0,0.102,Low,EMP2066,6-10K,R&D,6-10y
37,Sales,Sales Representative,No,7115,8,Single,3,1,0.306,Medium,EMP2067,6-10K,Sales,6-10y
31,Research & Development,Laboratory Technician,No,11018,1,Divorced,3,1,0.111,Low,EMP2068,10K+,R&D,0-1y
28,Research & Development,Laboratory Technician,No,4836,1,Married,3,1,0.282,Low,EMP2069,3-6K,R&D,0-1y
22,Sales,Sales Representative,No,5024,10,Married,4,0,0.198,Low,EMP2070,3-6K,Sales,6-10y
33,Research & Development,Research Director,No,5964,5,Single,3,0,0.212,Low,EMP2071,3-6K,R&D,4-5y
42,Research & Development,Healthcare Representative,No,8871,3,Married,3,0,0.051,Low,EMP2072,6-10K,R&D,2-3y
30,Sales,Sales Representative,No,2419,8,Divorced,3,1,0.241,Low,EMP2073,<3K,Sales,6-10y
59,Sales,Sales Executive,Yes,8142,0,Married,2,0,0.207,Low,EMP2074,6-10K,Sales,0-1y
44,Research & Development,Laboratory Technician,No,5370,0,Single,3,0,0.227,Low,EMP2075,3-6K,R&D,0-1y
48,Research & Development,Research Scientist,Yes,3034,7,Single,4,0,0.243,Low,EMP2076,3-6K,R&D,6-10y
44,Research & Development,Laboratory Technician,Yes,1725,5,Married,3,0,0.391,Medium,EMP2077,<3K,R&D,4-5y
53,Research & Development,Laboratory Technician,Yes,5038,0,Single,3,0,0.547,Medium,EMP2078,3-6K,R&D,0-1y
29,Research & Development,Healthcare Representative,Yes,12043,0,Divorced,1,0,0.402,Medium,EMP2079,10K+,R&D,0-1y
18,Research & Development,Laboratory Technician,No,13644,4,Married,2,0,0.202,Low,EMP2080,10K+,R&D,4-5y
32,Sales,Sales Executive,No,6604,1,Single,1,0,0.21,Low,EMP2081,6-10K,Sales,0-1y
42,Sales,Sales Representative,No,15980,2,Divorced,1,0,0.154,Low,EMP2082,10K+,Sales,2-3y
38,Sales,Sales Executive,Yes,5304,8,Married,2,0,0.315,Medium,EMP2083,3-6K,Sales,6-10y
39,Human Resources,Human Resources,No,9175,6,Single,2,1,0.167,Low,EMP2084,6-10K,HR,6-10y
48,Sales,Sales Executive,No,4237,5,Married,3,0,0.076,Low,EMP2085,3-6K,Sales,4-5y
40,Sales,Sales Executive,No,4092,6,Single,4,0,0.139,Low,EMP2086,3-6K,Sales,6-10y
44,Sales,Sales Representative,No,3741,3,Married,4,0,0.143,Low,EMP2087,3-6K,Sales,2-3y
28,Research & Development,Healthcare Representative,No,1748,3,Divorced,2,0,0.261,Low,EMP2088,<3K,R&D,2-3y
27,Research & Development,Manufacturing Director,No,11024,9,Divorced,2,0,0.177,Low,EMP2089,10K+,R&D,6-10y
51,Research & Development,Manufacturing Director,No,3816,0,Married,3,0,0.104,Low,EMP2090,3-6K,R&D,0-1y
37,Research & Development,Manufacturing Director,No,3495,5,Married,2,0,0.23,Low,EMP2091,3-6K,R&D,4-5y
31,Research & Development,Research Scientist,No,2838,0,Single,4,0,0.216,Low,EMP2092,<3K,R&D,0-1y
31,Research & Development,Research Scientist,No,4854,5,Married,4,0,0.056,Low,EMP2093,3-6K,R&D,4-5y
31,Research & Development,Manufacturing Director,Yes,14327,0,Single,3,0,0.413,Medium,EMP2094,10K+,R&D,0-1y
30,Research & Development,Laboratory Technician,No,17181,23,Married,1,0,0.048,Low,EMP2095,10K+,R&D,10y+
25,Research & Development,Healthcare Representative,No,2178,8,Single,3,0,0.313,Medium,EMP2096,<3K,R&D,6-10y
23,Sales,Sales Representative,Yes,4469,0,Divorced,4,1,0.737,High,EMP2097,3-6K,Sales,0-1y
35,Sales,Sales Executive,No,3075,4,Divorced,1,1,0.132,Low,EMP2098,3-6K,Sales,4-5y
31,Research & Development,Research Scientist,No,9354,19,Married,1,0,0.027,Low,EMP2099,6-10K,R&D,10y+
46,Research & Development,Research Scientist,Yes,6359,2,Married,3,1,0.299,Low,EMP2100,6-10K,R&D,2-3y
39,Research & Development,Healthcare Representative,Yes,3827,5,Single,2,0,0.534,Medium,EMP2101,3-6K,R&D,4-5y
39,Sales,Manager,Yes,5652,22,Married,3,0,0.087,Low,EMP2102,3-6K,Sales,10y+
30,Sales,Sales Executive,No,4177,6,Single,2,1,0.15,Low,EMP2103,3-6K,Sales,6-10y
35,Research & Development,Manufacturing Director,Yes,13198,1,Single,4,0,0.311,Medium,EMP2104,10K+,R&D,0-1y
40,Sales,Sales Executive,No,7338,6,Married,2,0,0.161,Low,EMP2105,6-10K,Sales,6-10y
43,Research & Development,Manufacturing Director,No,7851,4,Married,2,0,0.12,Low,EMP2106,6-10K,R&D,4-5y
36,Research & Development,Research Scientist,No,1252,0,Married,1,0,0.221,Low,EMP2107,<3K,R&D,0-1y
46,Human Resources,Human Resources,No,5235,1,Married,1,1,0.205,Low,EMP2108,3-6K,HR,0-1y
37,Research & Development,Manufacturing Director,No,17081,0,Single,1,1,0.24,Low,EMP2109,10K+,R&D,0-1y
44,Research & Development,Research Scientist,Yes,11264,1,Single,4,0,0.308,Medium,EMP2110,10K+,R&D,0-1y
32,Research & Development,Research Scientist,No,1966,2,Married,2,1,0.183,Low,EMP2111,<3K,R&D,2-3y
20,Research & Development,Healthcare Representative,Yes,4571,0,Married,1,1,0.643,High,EMP2112,3-6K,R&D,0-1y
39,Sales,Manager,Yes,2805,4,Single,2,0,0.523,Medium,EMP2113,<3K,Sales,4-5y
43,Human Resources,Human Resources,No,13920,1,Married,3,0,0.013,Low,EMP2114,10K+,HR,0-1y
42,Research & Development,Research Scientist,Yes,6212,4,Married,4,0,0.163,Low,EMP2115,6-10K,R&D,4-5y
40,Research & Development,Research Director,No,3560,5,Married,4,0,0.019,Low,EMP2116,3-6K,R&D,4-5y
33,Sales,Sales Representative,No,5534,3,Divorced,1,0,0.37,Medium,EMP2117,3-6K,Sales,2-3y
29,Research & Development,Research Scientist,No,1294,4,Married,4,1,0.077,Low,EMP2118,<3K,R&D,4-5y
41,Sales,Sales Representative,No,2990,0,Married,2,0,0.383,Medium,EMP2119,<3K,Sales,0-1y
40,Sales,Sales Executive,No,5541,21,Married,4,0,0.01,Low,EMP2120,3-6K,Sales,10y+
31,Research & Development,Laboratory Technician,No,8648,1,Single,1,0,0.465,Medium,EMP2121,6-10K,R&D,0-1y
46,Sales,Sales Representative,No,1867,1,Single,3,0,0.348,Medium,EMP2122,<3K,Sales,0-1y
29,Research & Development,Manufacturing Director,No,4404,11,Single,4,0,0.068,Low,EMP2123,3-6K,R&D,10y+
31,Research & Development,Healthcare Representative,Yes,9464,6,Divorced,1,0,0.396,Medium,EMP2124,6-10K,R&D,6-10y
51,Research & Development,Research Scientist,No,2444,0,Single,4,0,0.2,Low,EMP2125,<3K,R&D,0-1y
44,Research & Development,Research Director,Yes,6161,0,Married,1,0,0.35,Medium,EMP2126,6-10K,R&D,0-1y
33,Sales,Sales Representative,Yes,5632,1,Married,4,1,0.58,Medium,EMP2127,3-6K,Sales,0-1y
39,Sales,Manager,Yes,13945,19,Married,3,0,0.05,Low,EMP2128,10K+,Sales,10y+
38,Human Resources,Human Resources,No,4785,7,Divorced,4,0,0.075,Low,EMP2129,3-6K,HR,6-10y
18,Human Resources,Human Resources,No,4942,3,Married,4,0,0.172,Low,EMP2130,3-6K,HR,2-3y
28,Research & Development,Healthcare Representative,No,8692,0,Single,2,0,0.251,Low,EMP2131,6-10K,R&D,0-1y
36,Research & Development,Research Director,No,2618,2,Married,2,0,0.087,Low,EMP2132,<3K,R&D,2-3y
33,Sales,Manager,No,4810,1,Married,3,0,0.12,Low,EMP2133,3-6K,Sales,0-1y
39,Human Resources,Human Resources,No,4227,14,Married,1,0,0.11,Low,EMP2134,3-6K,HR,10y+
47,Research & Development,Laboratory Technician,No,5032,0,Married,2,0,0.173,Low,EMP2135,3-6K,R&D,0-1y
34,Research & Development,Research Director,No,8661,0,Married,1,0,0.15,Low,EMP2136,6-10K,R&D,0-1y
27,Research & Development,Healthcare Representative,Yes,7367,5,Single,4,0,0.412,Medium,EMP2137,6-10K,R&D,4-5y
39,Research & Development,Research Scientist,Yes,3598,0,Divorced,1,0,0.453,Medium,EMP2138,3-6K,R&D,0-1y
34,Sales,Manager,No,5855,2,Married,2,0,0.201,Low,EMP2139,3-6K,Sales,2-3y
35,Research & Development,Research Director,No,12329,0,Married,2,0,0.071,Low,EMP2140,10K+,R&D,0-1y
34,Sales,Sales Executive,No,3438,0,Single,2,1,0.316,Medium,EMP2141,3-6K,Sales,0-1y
57,Sales,Manager,No,5883,2,Single,4,0,0.095,Low,EMP2142,3-6K,Sales,2-3y
18,Sales,Manager,No,4884,4,Married,4,0,0.169,Low,EMP2143,3-6K,Sales,4-5y
33,Research & Development,Manufacturing Director,No,5246,6,Married,3,0,0.078,Low,EMP2144,3-6K,R&D,6-10y
36,Research & Development,Healthcare Representative,Yes,2215,4,Married,4,0,0.298,Low,EMP2145,<3K,R&D,4-5y
29,Sales,Sales Executive,Yes,11800,0,Married,1,0,0.436,Medium,EMP2146,10K+,Sales,0-1y
45,Sales,Manager,Yes,3547,2,Single,4,0,0.376,Medium,EMP2147,3-6K,Sales,2-3y
44,Research & Development,Research Director,No,9550,0,Married,1,0,0.132,Low,EMP2148,6-10K,R&D,0-1y
36,Sales,Manager,No,3859,0,Divorced,1,0,0.212,Low,EMP2149,3-6K,Sales,0-1y
34,Research & Development,Healthcare Representative,No,3850,3,Married,1,0,0.261,Low,EMP2150,3-6K,R&D,2-3y
35,Sales,Sales Executive,No,10585,6,Married,1,0,0.116,Low,EMP2151,10K+,Sales,6-10y
36,Research & Development,Research Scientist,No,9382,1,Divorced,4,0,0.017,Low,EMP2152,6-10K,R&D,0-1y
36,Research & Development,Manufacturing Director,No,6092,7,Single,2,0,0.212,Low,EMP2153,6-10K,R&D,6-10y
35,Research & Development,Research Director,No,8255,6,Married,4,0,0.069,Low,EMP2154,6-10K,R&D,6-10y
39,Research & Development,Manufacturing Director,No,4634,12,Divorced,2,0,0.159,Low,EMP2155,3-6K,R&D,10y+
43,Research & Development,Manufacturing Director,No,5406,9,Married,1,0,0.15,Low,EMP2156,3-6K,R&D,6-10y
25,Research & Development,Laboratory Technician,No,3774,3,Single,2,0,0.425,Medium,EMP2157,3-6K,R&D,2-3y
27,Research & Development,Healthcare Representative,No,8930,1,Divorced,1,0,0.214,Low,EMP2158,6-10K,R&D,0-1y
21,Sales,Sales Representative,No,3709,5,Single,2,1,0.527,Medium,EMP2159,3-6K,Sales,4-5y
44,Research & Development,Laboratory Technician,No,12293,15,Married,3,0,0.057,Low,EMP2160,10K+,R&D,10y+
39,Sales,Manager,No,4565,10,Single,4,0,0.132,Low,EMP2161,3-6K,Sales,6-10y
41,Sales,Sales Executive,No,5493,1,Married,3,0,0.156,Low,EMP2162,3-6K,Sales,0-1y
24,Research & Development,Laboratory Technician,Yes,8244,18,Married,1,0,0.388,Medium,EMP2163,6-10K,R&D,10y+
53,Research & Development,Laboratory Technician,No,5503,1,Married,3,0,0.127,Low,EMP2164,3-6K,R&D,0-1y
31,Sales,Sales Representative,No,4610,3,Divorced,3,1,0.375,Medium,EMP2165,3-6K,Sales,2-3y
38,Sales,Sales Executive,Yes,5342,3,Married,1,1,0.384,Medium,EMP2166,3-6K,Sales,2-3y
44,Research & Development,Research Director,No,8880,9,Married,4,0,0.01,Low,EMP2167,6-10K,R&D,6-10y
28,Sales,Sales Representative,Yes,3772,2,Divorced,4,1,0.606,High,EMP2168,3-6K,Sales,2-3y
32,Research & Development,Research Scientist,No,5067,6,Divorced,3,0,0.17,Low,EMP2169,3-6K,R&D,6-10y
38,Research & Development,Laboratory Technician,No,5462,2,Single,2,0,0.317,Medium,EMP2170,3-6K,R&D,2-3y
60,Sales,Sales Representative,Yes,8738,1,Single,2,0,0.546,Medium,EMP2171,6-10K,Sales,0-1y
39,Research & Development,Laboratory Technician,No,5141,8,Married,2,0,0.123,Low,EMP2172,3-6K,R&D,6-10y
51,Sales,Manager,No,14684,3,Divorced,1,0,0.049,Low,EMP2173,10K+,Sales,2-3y
47,Research & Development,Research Scientist,No,4983,8,Married,2,0,0.046,Low,EMP2174,3-6K,R&D,6-10y
40,Sales,Sales Representative,No,4766,3,Single,1,0,0.449,Medium,EMP2175,3-6K,Sales,2-3y
28,Research & Development,Laboratory Technician,No,4944,2,Married,1,1,0.307,Medium,EMP2176,3-6K,R&D,2-3y
46,Research & Development,Laboratory Technician,No,2632,2,Married,3,0,0.18,Low,EMP2177,<3K,R&D,2-3y
23,Research & Development,Research Scientist,No,3071,23,Married,1,0,0.096,Low,EMP2178,3-6K,R&D,10y+
51,Research & Development,Laboratory Technician,Yes,4056,10,Divorced,2,0,0.263,Low,EMP2179,3-6K,R&D,6-10y
38,Sales,Manager,No,10144,9,Divorced,2,0,0.015,Low,EMP2180,10K+,Sales,6-10y
18,Research & Development,Research Director,No,5333,7,Married,1,0,0.14,Low,EMP2181,3-6K,R&D,6-10y
33,Research & Development,Research Director,No,4160,0,Married,4,0,0.257,Low,EMP2182,3-6K,R&D,0-1y
42,Research & Development,Research Scientist,No,10663,5,Married,4,0,0.121,Low,EMP2183,10K+,R&D,4-5y
34,Research & Development,Healthcare Representative,Yes,12748,3,Married,3,0,0.301,Medium,EMP2184,10K+,R&D,2-3y
43,Sales,Sales Representative,Yes,10834,4,Married,3,1,0.363,Medium,EMP2185,10K+,Sales,4-5y
29,Research & Development,Laboratory Technician,No,3397,2,Married,1,1,0.325,Medium,EMP2186,3-6K,R&D,2-3y
25,Human Resources,Human Resources,No,4136,10,Married,4,0,0.066,Low,EMP2187,3-6K,HR,6-10y
36,Research & Development,Manufacturing Director,Yes,14728,6,Married,4,0,0.105,Low,EMP2188,10K+,R&D,6-10y
37,Sales,Sales Representative,No,6201,5,Single,2,1,0.328,Medium,EMP2189,6-10K,Sales,4-5y
33,Research & Development,Laboratory Technician,No,4688,2,Married,3,0,0.263,Low,EMP2190,3-6K,R&D,2-3y
48,Research & Development,Research Director,Yes,8063,3,Married,4,0,0.217,Low,EMP2191,6-10K,R&D,2-3y
29,Sales,Manager,Yes,9452,4,Married,3,1,0.271,Low,EMP2192,6-10K,Sales,4-5y
39,Human Resources,Manager,No,3966,0,Married,1,0,0.165,Low,EMP2193,3-6K,HR,0-1y
37,Sales,Manager,No,6128,3,Single,2,0,0.23,Low,EMP2194,6-10K,Sales,2-3y
22,Research & Development,Research Director,Yes,9041,6,Divorced,1,1,0.411,Medium,EMP2195,6-10K,R&D,6-10y
25,Research & Development,Research Director,No,2869,8,Divorced,2,0,0.157,Low,EMP2196,<3K,R&D,6-10y
37,Sales,Sales Executive,No,5468,2,Married,4,0,0.119,Low,EMP2197,3-6K,Sales,2-3y
54,Research & Development,Research Director,No,2942,2,Married,1,0,0.126,Low,EMP2198,<3K,R&D,2-3y
42,Sales,Sales Representative,No,3162,19,Married,4,0,0.091,Low,EMP2199,3-6K,Sales,10y+
21,Research & Development,Healthcare Representative,No,3985,0,Married,2,0,0.225,Low,EMP2200,3-6K,R&D,0-1y
18,Research & Development,Research Director,No,7061,3,Divorced,2,0,0.179,Low,EMP2201,6-10K,R&D,2-3y
43,Sales,Sales Executive,Yes,4550,3,Single,3,1,0.384,Medium,EMP2202,3-6K,Sales,2-3y
36,Sales,Sales Representative,No,3802,5,Single,1,1,0.384,Medium,EMP2203,3-6K,Sales,4-5y
47,Research & Development,Laboratory Technician,Yes,5587,4,Married,1,0,0.436,Medium,EMP2204,3-6K,R&D,4-5y
29,Research & Development,Research Scientist,No,2890,4,Single,2,0,0.305,Medium,EMP2205,<3K,R&D,4-5y
40,Research & Development,Manufacturing Director,Yes,6876,2,Married,1,0,0.32,Medium,EMP2206,6-10K,R&D,2-3y
44,Research & Development,Research Director,No,10119,7,Divorced,4,0,0.066,Low,EMP2207,10K+,R&D,6-10y
32,Research & Development,Research Director,Yes,5200,8,Single,3,0,0.46,Medium,EMP2208,3-6K,R&D,6-10y
33,Research & Development,Research Scientist,No,4858,7,Married,4,0,0.017,Low,EMP2209,3-6K,R&D,6-10y
37,Sales,Sales Executive,Yes,6670,3,Married,4,1,0.252,Low,EMP2210,6-10K,Sales,2-3y
41,Sales,Sales Representative,No,1779,4,Divorced,2,0,0.327,Medium,EMP2211,<3K,Sales,4-5y
36,Research & Development,Research Director,No,7297,1,Married,4,0,0.124,Low,EMP2212,6-10K,R&D,0-1y
45,Research & Development,Research Director,Yes,19999,4,Single,1,0,0.186,Low,EMP2213,10K+,R&D,4-5y
32,Research & Development,Research Scientist,No,5077,4,Married,2,0,0.169,Low,EMP2214,3-6K,R&D,4-5y
25,Research & Development,Laboratory Technician,No,5087,2,Married,3,0,0.226,Low,EMP2215,3-6K,R&D,2-3y
54,Research & Development,Healthcare Representative,No,8176,16,Married,2,0,0.068,Low,EMP2216,6-10K,R&D,10y+
31,Research & Development,Research Scientist,No,13425,1,Married,3,0,0.074,Low,EMP2217,10K+,R&D,0-1y
31,Sales,Sales Executive,No,9285,0,Single,4,1,0.178,Low,EMP2218,6-10K,Sales,0-1y
36,Research & Development,Laboratory Technician,Yes,1659,15,Married,2,0,0.331,Medium,EMP2219,<3K,R&D,10y+
37,Research & Development,Manufacturing Director,No,7404,9,Married,2,0,0.085,Low,EMP2220,6-10K,R&D,6-10y
33,Research & Development,Research Scientist,Yes,19999,0,Single,3,0,0.312,Medium,EMP2221,10K+,R&D,0-1y
36,Sales,Sales Representative,No,7649,2,Married,4,0,0.184,Low,EMP2222,6-10K,Sales,2-3y
36,Research & Development,Research Scientist,No,2878,0,Divorced,4,0,0.086,Low,EMP2223,<3K,R&D,0-1y
38,Research & Development,Healthcare Representative,No,6342,4,Married,4,0,0.106,Low,EMP2224,6-10K,R&D,4-5y
18,Sales,Manager,No,2685,0,Single,1,1,0.496,Medium,EMP2225,<3K,Sales,0-1y
53,Research & Development,Manufacturing Director,No,10700,4,Married,1,0,0.01,Low,EMP2226,10K+,R&D,4-5y
35,Research & Development,Laboratory Technician,No,3210,1,Single,3,0,0.391,Medium,EMP2227,3-6K,R&D,0-1y
42,Sales,Sales Representative,Yes,5658,13,Married,2,0,0.356,Medium,EMP2228,3-6K,Sales,10y+
